label,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8
Close Hand,0.8616760806636091,0.8932720106913828,0.8925540275911481,0.8342165110717958,0.8567906107322897,0.7847564288746749,0.8534682552982675,0.8222103700258828
Close Hand,1.6126460555512327,1.6306186201200807,1.7340038458469968,1.7510911866717482,1.8934619835052626,2.0,1.9903044871316773,2.0
Close Hand,1.7094303632916494,1.7360528645593272,1.839518027260685,1.9364633224938173,2.0,2.0,2.0,2.0
Open Hand,0.6790634872116078,0.6974765633316092,0.7101316611172465,0.7421555159940765,0.8140157437712563,0.7993051114544509,0.8984069136732821,0.8374231985226414
Open Hand,0.726638072110662,0.7461779528525846,0.7358280893315231,0.7202686901011424,0.7462806835000372,0.7449812961105975,0.7567738595863313,0.7735007156481513
Open Hand,0.6570627918108639,0.7101293623571133,0.6796577835609263,0.7146449841922875,0.6359709174997438,0.7216416115765074,0.7094535107920432,0.7119279277456989
Rest,0.07607976009757644,0.08474516846023132,0.09517058811872543,0.1003569023138017,0.1548695315814241,0.1288390870313708,0.021740460217609475,0.09837358208430004
Open Hand,0.9099614643735746,0.9102785974821779,0.9500198238837421,1.0475973930827926,0.9989621243801067,0.9864130601638756,1.1627209021001903,1.2310423211443853
Close Hand,1.6825706869478474,1.7209786320090066,1.8529547899262986,1.896459645117509,1.9293857549315296,2.0,2.0,2.0
Open Hand,0.7097395126139943,0.7009190535152221,0.7289625282508272,0.7050867947165522,0.7644338829710013,0.7830082178604142,0.8200195421482596,0.812018959353288
Rest,0.0014111552805995964,0.09520867487475976,0.13037529593432895,0.025406761909760954,0.04834163057760945,0.08812885679436765,0.07835616692718723,0.06799357007289494
Open Hand,0.9029696742466929,0.9275197178269473,0.9293778664786626,0.9743618026674564,1.0339141473488143,1.0882224285430284,1.1661869926274893,1.1502825974620938
Rest,0.06695207976252686,0.0914529594264294,0.09245650290217843,0.04773584644592245,0.0763066847252572,0.10894358217606098,0.14503216335421787,0.0953156350055801
Rest,0.04088793871540328,0.02358589949258161,0.08589880427168181,0.10657675849600254,0.08671594956920302,0.025273831546446766,0.06422531748019229,0.1366438457912579
Open Hand,0.5374039291651598,0.46706312347670886,0.5267086709958002,0.6124302921791944,0.4797443262398161,0.572506208218259,0.5510649019783943,0.6282202913599338
Open Hand,0.45673473912188634,0.4896218300944962,0.3679495737173963,0.5056658304270608,0.46312717531623193,0.48772451745108136,0.40730434893054673,0.42092305414381326
Rest,0.11542560777330486,0.05270460904556162,0.06138703509412499,0.0832200055233487,0.049834081416008244,0.03352209770960977,0.011931836091021015,0.0769386130195168
Rest,0.1181567463265666,0.13741354305199668,0.10712676289944773,0.015998392729050834,0.009836692148509393,0.10095807159621026,0.11914646225673631,0.09353241552328187
Close Hand,1.0287004739904213,1.0732147120914308,0.9972072560365882,1.0669372694194865,1.1226323109308693,1.1674012839092966,1.086302517279005,1.1573539412168088
Close Hand,0.8254345323757161,0.8439459958807266,0.8608289225642015,0.8797714756349194,0.8762227313918821,0.8111759330433421,0.8841943955737521,0.8468929212217856
Open Hand,0.45245396055566256,0.46999109232018665,0.41599334294454643,0.4758892377944523,0.47867700839709115,0.5411269204562643,0.43683635333041465,0.43396713694161554
Close Hand,0.8722427088853549,0.8413430846016218,0.8822877883824323,0.7811587712192682,0.8415138510936686,0.8333570625564275,0.8834547003914622,0.8735466968858318
Close Hand,0.8313705007682517,0.8895841049732195,0.8401799664180973,0.8980355113197488,0.91242197045654,0.8241448302100942,0.7477651639856073,0.8865578340144945
Rest,0.05321420728784158,0.08331866360713196,0.0,0.078650075004346,0.10719079674484905,0.045738806343840734,0.09476951910107863,0.09526165952603972
Open Hand,0.4762228024520299,0.3909428306955327,0.4174407359455482,0.5030729026353867,0.44086850619497026,0.47939729117964797,0.45829343860517363,0.446326464539994
Rest,0.1320258826012965,0.10265910626404881,0.05843180556162355,0.02516671749483281,0.07176819940068567,0.09365430763586949,0.11682924904060801,0.11119412900148246
Open Hand,0.8433108495829797,0.8911030576763994,0.9342636555887911,0.9657368429992806,0.9343072177879539,1.019742005414489,1.0689727726886835,1.0905092778074077
Close Hand,0.8525985272142208,0.8199776999302854,0.8308743179858203,0.9020152726051173,0.8536210007712793,0.8304279134195998,0.8099170210189647,0.7844904479760197
Rest,0.18794007984598574,0.2139573094406952,0.22618851193896866,0.2157938716779036,0.16023665465515707,0.19905814841324726,0.21788330755294052,0.1398788552384682
Open Hand,0.47349298040647947,0.4228871850308278,0.42980512700178636,0.46098366570374927,0.4327888403094453,0.48124995357130346,0.42289214784703116,0.4283368706593023
Rest,0.07241712760586644,0.05173977781155584,0.08993851201131482,0.07647594754702457,0.0646852535755527,0.11006517573840412,0.047436684845251424,0.05267629497652446
Rest,0.12269396125991959,0.04469865147492736,0.06647218168647295,0.06565837178137109,0.09093708082583973,0.0894824461685057,0.08909310192605195,0.08421823156128755
Open Hand,0.46781960009411155,0.41056266638081523,0.4371688339892128,0.44726165990709,0.4459450982957788,0.44262626820472917,0.4622076089827059,0.4438676528141942
Rest,0.05721323522781478,0.09996490806393232,0.0015974037237826318,0.11270155343928599,0.057105718644118356,0.022849941336109954,0.04118686861494995,0.07804419377250407
Close Hand,1.654624582659878,1.716481552594996,1.857487974987982,1.8734729814030429,1.9627405252133008,2.0,2.0,2.0
Open Hand,0.6979946577146693,0.7444504940179237,0.82194156740089,0.8902254489106262,0.8676474871857076,0.9009647039414581,0.9065221641070643,0.8946281224679083
Rest,0.17786948180823392,0.1479044293110179,0.16709741636321562,0.12059894195620936,0.19161035651353264,0.21267043542114797,0.2135791312612402,0.24635352233771984
Rest,0.16912291594879109,0.13524741296866838,0.12269080822300021,0.17353533606593996,0.19272347044759175,0.11695938132214895,0.119639947463764,0.18681827847484198
Open Hand,0.8324235174828348,0.8802527496889156,0.9268274411986549,0.9246725053137147,1.005171456040497,0.959358914624949,1.0309387198677518,1.1530255332610655
Close Hand,0.9022655546744014,0.9137221409022002,0.8413111263578738,0.8653640424146365,0.8068818472270529,0.871828671426769,0.8325632651797971,0.8119467637444076
Open Hand,0.9045736713471483,0.9075338219066075,0.9181464090138828,0.9768037844287382,1.029057549256544,1.0671387204464742,1.1561263252095226,1.1015865289917928
Open Hand,0.8361645397659626,0.8605646013417597,0.8380678965927385,0.8969270268469616,1.001574924409002,0.9254784798991345,1.003895815448523,1.04811675086007
Open Hand,0.9098442488378239,0.9895329802775907,0.9132333162770453,0.9598908420697493,1.0322299838592388,1.115165585921538,1.0507806495408145,1.1370672445161143
Close Hand,0.8956814816601286,0.8580103562287301,0.8292906636978977,0.8988082362266788,0.8354183502336509,0.9059568937122351,0.9057423182814437,0.8589341066026449
Open Hand,0.49892157676750687,0.5392441222452181,0.5302079116052651,0.5452573421726065,0.589241951187158,0.5227414790812732,0.6255204801058454,0.6387314024685052
Rest,0.051681809585620804,0.014515777952685412,0.16144122303587932,0.062420942250726606,0.062107413692987695,0.15610690873012845,0.06389140786462638,0.10514105583064812
Open Hand,0.45595085099891,0.44173126285817094,0.416938022338294,0.48471630188952086,0.4649394168007499,0.4343178043050213,0.45509225664623587,0.4470662117474313
Close Hand,0.8185802410358662,0.8741171867655348,0.8235361625255287,0.8154234841215566,0.8553610167540854,0.9325194730509229,0.8762160496890801,0.8547676754722048
Open Hand,0.8448844514104862,0.8848558579514686,0.8866744896755467,0.9159158031169179,1.0049624341079775,1.025617805639664,1.0579828407066454,1.0838798594789216
Open Hand,0.4310539975597523,0.45952003874091163,0.42800880051140555,0.44025717458946156,0.4654475542385482,0.43779295615795444,0.4579120856185709,0.5057454959606849
Rest,0.160788168688648,0.1711055662723262,0.11675136276370471,0.17583598055595243,0.12845949033058507,0.19968858925553834,0.1512557592608621,0.15129375963462763
Close Hand,0.8085697535282151,0.7923818208860507,0.9197459980292362,0.8275150662102047,0.8451926454578167,0.836077160796105,0.869183069642875,0.9120476473081865
Close Hand,1.6557244329732859,1.777456345126068,1.8433092542888199,1.9309150251692604,1.885888989344429,1.9788530975459317,2.0,2.0
Close Hand,0.8460285515963474,0.8929901904926594,0.8709880605977125,0.8249700675030992,0.87467618990935,0.7714702083841412,0.8236468970548365,0.8211637959354562
Open Hand,0.4752795951512301,0.4366848533656296,0.4400829889202375,0.4713850685938841,0.3929850852228895,0.5058959750947845,0.45638362251533565,0.49483304730731487
Open Hand,0.7699194000864936,0.8146970890724846,0.8622927675597586,0.8162707711464401,0.8749648330522852,0.9572117083793206,0.9053557913006028,0.9286232438016676
Close Hand,0.9020508517710367,0.8230196839766617,0.8330744091701895,0.9263481527857488,0.853369143741914,0.9138176690445132,0.8572400061046527,0.8586163098813903
Rest,0.13653954134408747,0.07880523002514973,0.06046887524638764,0.0743803096515986,0.05553955236590781,0.09584278034500615,0.09579907261424651,0.021836972368096372
Open Hand,0.4486962761606756,0.4569144698884626,0.40851853968136886,0.37347453074373016,0.45525283956207585,0.46133965896952506,0.4923242598948882,0.5049967535628829
Rest,0.10990059489073169,0.08968394600355292,0.08789776894183728,0.11095827899346897,0.0,0.05805646544247912,0.01331709786691801,0.10688415579254311
Open Hand,0.8314484752617018,0.9445111372772725,0.9247147005807933,1.0043856968046,0.9815558781696575,1.0822434090822455,1.0736267227770937,1.0922010221783471
Open Hand,0.39851096679652886,0.46760670339319027,0.3655062252139137,0.47269379039335496,0.3977762957584453,0.4518710269416116,0.4458290906935228,0.49093383515528594
Rest,0.09303284198078358,0.11002936494601824,0.15641329930755202,0.17214574222557202,0.1841990248969897,0.06561544322492666,0.17227951729406607,0.23308888867711572
Rest,0.01597227693027707,0.2205327352920982,0.12274446920139172,0.05080849282414178,0.19035166727139446,0.07094807752063413,0.09830143577678772,0.19263158952385592
Close Hand,0.8341184792833038,0.8032378385730607,0.8527174201784509,0.8436571796422832,0.8387423077975312,0.8569569737121051,0.8761800791957564,0.8745547915179164
Open Hand,0.8544498780764124,0.8982274866660873,0.9642942575000153,0.9892873006697963,0.9862604687290402,1.0013145544650783,1.09734267748401,1.117537932228326
Close Hand,1.3756564618667675,1.5553188647306384,1.5720001924584346,1.5398678945503954,1.6875457037524435,1.7620242637344672,1.7842949103629941,1.8418418252414195
Close Hand,1.5121414993044502,1.4823134384388217,1.4844240040473113,1.5314102265350993,1.6526545574600258,1.6703821173804518,1.7501607855002557,1.7477929759113835
Close Hand,0.7921076842158759,0.8659732364882808,0.8231435482295518,0.8575019376379608,0.8552905031087663,0.7838868400535067,0.852837858954405,0.8680086383881059
Close Hand,1.1065901216220204,1.1359945719514495,1.1595074354974335,1.130530521990465,1.1492725454018395,1.2286455135831336,1.2018030347421294,1.1477819311139672
Open Hand,0.7499629046476587,0.8020273367685219,0.8433532751732751,0.8352304894712439,0.9265135684080639,0.8978094092519633,0.9240169833344944,0.9078458860435028
Rest,0.0393701043149414,0.06692653493243286,0.11695444572184972,0.0707699309045596,0.08260539677256748,0.13109537262099408,0.1450459752189571,0.05392885150382595
Close Hand,1.2048860340875724,1.3186477200889397,1.3917886270853397,1.4189732253870417,1.3870512899871372,1.4268601699633383,1.4789976694911255,1.5449215131607588
Open Hand,0.6501145475967921,0.695969859420431,0.6562129291084008,0.6848512132038109,0.8291858197000987,0.7280667544211298,0.7532034235064212,0.8743472662301922
Close Hand,1.0954633267312552,1.1152912189582023,1.1843547762560585,1.180128351068006,1.2849808684778332,1.277850469917482,1.301867566607687,1.3014811274465012
Rest,0.0639235143054635,0.04953899707248779,0.03675050882042368,0.04699866828695955,0.10414484502269983,0.15577569390255444,0.11179894193066148,0.11431040323636014
Open Hand,0.9210477891018228,0.9355695530500993,0.9233138578924807,0.9970043601412167,1.0869689240347158,1.1329791678523984,1.1350797373537482,1.1039847106751974
Close Hand,1.7268106893509363,1.7864443938938626,1.7840788359708808,1.883209364783465,1.9621797957982865,2.0,2.0,2.0
Rest,0.10522139779957936,0.10651661421887634,0.04381308299701012,0.10118499562515325,0.07910436589715787,0.01601147910386608,0.06460170822443939,0.04780679646996501
Rest,0.04771541825240569,0.11490824502008481,0.130558647296694,0.1062850690848606,0.1634323251196758,0.0974936622199814,0.1452318165668433,0.12327996319321344
Close Hand,1.4183392188787451,1.389296605370149,1.4793705461716218,1.4250948601691154,1.510189019358915,1.6081689808672845,1.5882905212751226,1.6915597056474456
Close Hand,0.8743921531858536,0.8449760843668294,0.7850626272006714,0.8736152721437583,0.830218419011919,0.8690376092964168,0.8423419625408045,0.8583313782690732
Rest,0.053530413944453646,0.048579103960499546,0.09808604813549238,0.13413590741682085,0.08459664284564307,0.10386765019258223,0.09240798558329671,0.07789799661437032
Rest,0.03146814806254762,0.07647278471211875,0.11895167499491736,0.04690513575540761,0.037338777206846765,0.04740335744404803,0.05893814060569078,0.10326490704743377
Rest,0.06839579083980002,0.09096871840653316,0.04900491741129652,0.08562281766822101,0.09094283586168292,0.1183401494504115,0.1033835555107284,0.09648461688242821
Rest,0.1436987705858931,0.16410393123715716,0.2548266438726798,0.24725504185945818,0.21099369848597135,0.22412109079999185,0.18559564797402425,0.25211192707840224
Rest,0.06716964155536535,0.12961616418136718,0.14030262310034972,0.13750938978590257,0.07882507717762978,0.03245167379284864,0.1095586183961066,0.10678732139080661
Open Hand,0.39333248629586426,0.4539856317949704,0.487765337373264,0.4080844098838045,0.4723565783586592,0.46160395932967924,0.4762551892131317,0.48051914249016525
Open Hand,0.7496398835273629,0.8236744737638931,0.858159082009142,0.8544831411887767,0.8801062746628803,0.9069340897277363,0.8928248250214477,0.9434482384133638
Rest,0.10483120526936557,0.02209550955141181,0.000571284410821174,0.02824023020361408,0.1369503342339245,0.033822769001709614,0.15363287854049767,0.11274146405665025
Rest,0.06558318461971895,0.12269444153334125,0.14637311731605532,0.15238424014100704,0.10776051556045986,0.1695396509418512,0.12502823235519422,0.12901548081177716
Open Hand,0.47026605941951743,0.5917565062854048,0.5268634693841479,0.49430595597980925,0.5565055013169828,0.5251398568408651,0.5246210829327027,0.5576634804791492
Open Hand,0.4535327877107304,0.48968262453974043,0.5237409656647352,0.4298103034398091,0.4494107146693301,0.5137719327469995,0.3967230253683,0.48596533746938375
Rest,0.04091425552913471,0.11187031117014186,0.16021304142210196,0.11881462196398938,0.12908990275273838,0.11845598734231245,0.16129772498309597,0.05596025685254983
Close Hand,1.1863755788299064,1.2218351998840096,1.206469995296069,1.2038643987049378,1.2823223007852433,1.3482275846532121,1.3010549006701124,1.3238540687847495
Open Hand,0.41496728271566663,0.4947409909187041,0.49508834362546267,0.4995411819208902,0.41739663699569896,0.483076743000232,0.497566130907874,0.4391070618540912
Open Hand,0.8592063956233041,0.8958572343816716,0.9866434323248525,1.008938516045716,1.0620337353466378,1.0721883542273152,1.1244208315591406,1.1561489313283253
Rest,0.13398321137913394,0.12801986655984976,0.1397869924547185,0.1400824938650991,0.1370635236813797,0.15183206737830068,0.21179040199776103,0.20505213408409315
Rest,0.08084445068777645,0.1623556230472036,0.2368618994626979,0.23837983282812167,0.12400906069040096,0.1833586403726723,0.20902662008395106,0.1901804581799245
Close Hand,1.6959103764078722,1.7222592223194295,1.8919307067761402,1.8814081670366913,1.9933691159760434,2.0,2.0,2.0
Open Hand,0.49233322458550105,0.4667093700702631,0.5101688174508026,0.4364743983220754,0.5068040707020284,0.46898804052374427,0.5644859142775107,0.40826313256261326
Open Hand,0.42797294304829236,0.466373692401838,0.4568286390600011,0.472029140213577,0.45461558345924036,0.4786567382621605,0.4533107386535195,0.477464105064609
Open Hand,0.47504383180964,0.42806789541706136,0.42603957089102507,0.4534620417567089,0.48522366671669126,0.5300607500228601,0.39723815800774287,0.46103697062253024
Close Hand,1.6613599800620553,1.6161616887264494,1.7709746961708062,1.7718369992906233,1.9011289273918075,2.0,1.9078157527139323,2.0
Open Hand,0.46146602044948953,0.4699570316369232,0.4994412765222681,0.48279382896700196,0.4524953114724103,0.40898845768408526,0.42899981538511084,0.4423129096828905
Close Hand,1.4438097375810806,1.404614315464141,1.4611874008760173,1.5352104962989486,1.5092696489270438,1.6200665814711321,1.6581696301050215,1.7247600842064905
Rest,0.0986097822977122,0.16298541426988036,0.08029550264536973,0.18283727647899436,0.1403417727631735,0.09458800212329616,0.017087598802217916,0.07061826530044095
Open Hand,0.47454449322183245,0.47209197131243175,0.5425744513110204,0.5473944139194078,0.42372245322024743,0.5712002465501207,0.45381777547211133,0.5221121153767743
Close Hand,1.3023382168460296,1.3323817508076106,1.3591483840140253,1.3767266547768662,1.3896140484123027,1.4132595018857685,1.5207463169196853,1.5361839688574048
Close Hand,1.4820119819225002,1.5578236140650394,1.6041425748045945,1.6556195482116978,1.69888036266034,1.7199704163433474,1.8205828970583524,1.8421935967191894
Close Hand,0.8760192394447393,0.8301745339201121,0.8109362202560482,0.8635036463755192,0.8313314250653059,0.8551133525006339,0.8029835747063208,0.8411736046433876
Open Hand,0.4657492419471292,0.4697159575730749,0.4540104552958357,0.46154802385300425,0.4772163335597488,0.4216679788387532,0.480732050261787,0.40194489440900616
Rest,0.09366818295588422,0.10082903793593166,0.024145427122527624,0.05338391264573289,0.08515451065766147,0.005564946999567917,0.05167976456724487,0.06905247523445962
Open Hand,0.48764969686892384,0.5309140893974991,0.4168528010517117,0.41422694639081564,0.4192785377064998,0.5062169706005772,0.486482436096039,0.4452565263772223
Open Hand,0.41856937863050286,0.3646581905177132,0.43330076842936716,0.4766330934058391,0.4376416284003768,0.47804124302986056,0.45520548615720957,0.4950823124591765
Close Hand,0.9804278213210054,0.9453218329861448,0.9975180296847511,0.9698457659370212,1.0125572843886772,1.0186011303711757,1.0166390585418688,1.0509171694344726
Open Hand,0.4343875717539408,0.4843066805085138,0.4598410607975218,0.42558549776912924,0.41969210406587,0.39233762953333967,0.4601756612253388,0.43758943584620247
Close Hand,1.6116361772000272,1.6955299916509203,1.7296581502379604,1.804060776426254,1.94682278072813,1.98365787408891,1.9835854714346897,2.0
Close Hand,0.8144221282332657,0.8499645368612184,0.8328431360282693,0.837969496496175,0.8780475032724442,0.9024939379030084,0.8916683646734475,0.8358300283680353
Close Hand,0.8016292457632607,0.8569065545831107,0.92488886104202,0.81959859433452,0.8479286449481424,0.8994733523130342,0.8715996872725754,0.9368054713569787
Open Hand,0.7268618527618744,0.7982008444904161,0.8376600766143901,0.918085747200216,0.8823501163886532,0.8236645677338961,0.9280918891615811,1.0532846390656199
Rest,0.12472065257173628,0.12304085840325024,0.059331401781665176,0.16664522844243218,0.16187546866389335,0.1256668675300386,0.20444485895899403,0.09320883451369613
Rest,0.09808744168540019,0.02115986986544472,0.11383576664366352,0.095462108218174,0.028476414724714266,0.04186103900118443,0.07660342604504988,0.03457197701907069
Close Hand,1.5235347725105126,1.5474734375438337,1.5740038921178567,1.633757388000238,1.7004412112156941,1.7574535466851973,1.7612543644362657,1.8847537606955138
Rest,0.05875729937340562,0.1137304682459109,0.09472637419554188,0.10082086325566615,0.1985501747359928,0.20678259716724223,0.1662369165129172,0.12703077449021696
Open Hand,0.4424664440198346,0.512380282744665,0.44251710983525155,0.38698324578930365,0.5162567109897891,0.4738837378434477,0.447549549941552,0.4370003792371276
Rest,0.21022534905180454,0.11479113170737427,0.16874538837000802,0.17545436849645338,0.1510406138202824,0.21327859076025232,0.1533262727183371,0.12587522057604153
Open Hand,0.8804557832975097,0.988080367358888,0.9535427031489605,0.9541244232710479,1.0640953856607223,1.0778457610327243,1.115823605819138,1.1666693796522898
Close Hand,0.8341256947943034,0.9012110725072975,0.8780146425270324,0.8610453438969077,0.8387344551433519,0.8616093802550108,0.8492402039039304,0.8267481637149451
Close Hand,0.8808107433232397,0.9106079808013888,0.8295668802210359,0.7857668773244239,0.8674761848923825,0.8384086862081748,0.8454114000415646,0.8694662214505854
Open Hand,0.49138857596134305,0.438660532857625,0.44285756697330486,0.4327920534762081,0.4296772009039046,0.47431347140699437,0.45895673975364787,0.4728111849491065
Rest,0.0940998534194026,0.09203999266614608,0.13162846316627513,0.03301417493350336,0.07004783058053612,0.10925044148303391,0.10418333434388564,0.044275593693944605
Open Hand,0.4186244195356505,0.4087773581304695,0.46096327845811513,0.40802093609615875,0.339971679429134,0.4134630878893687,0.43348491232975034,0.4288092679244812
Close Hand,0.9566194236034359,0.9590972708083862,0.9584818669737465,1.0106874259413894,0.9442183096618175,0.9543750894552003,0.9630129900863068,0.9942959427756254
Rest,0.09323373309686706,0.05982035297139444,0.0797352581038153,0.06829216073055092,0.19090740984298754,0.09797376530825454,0.08483839535115921,0.08902990974606151
Close Hand,0.9030608793592334,0.8892668874175944,0.8295185573215667,0.8011094481751024,0.8660940607262689,0.7688900112427375,0.8888553940558936,0.8425244389740866
Open Hand,0.8247723628835741,0.8627216959714122,0.8203864325724955,0.9100557633964471,0.9168111733560229,0.9394387163480344,1.015739325198996,1.0659779937088119
Open Hand,0.8535114352141875,0.8769959440529959,0.8650336833223865,0.8630622310209881,0.9544951539753337,0.988579389290599,1.0373165725420057,0.9960625948662278
Open Hand,0.38919023248282614,0.4891150968926605,0.5028897798225698,0.43706906317616884,0.4602134468599209,0.48916804796978597,0.4336623784184768,0.48037214321841637
Open Hand,0.3986937976738262,0.42746884011568126,0.4314836525851326,0.44218485972811056,0.3941414994137824,0.4708350121118314,0.47332005488796003,0.4677931363756282
Open Hand,0.784270379289889,0.7905017918867477,0.7994741870227204,0.8191558061987828,0.9654139617099096,0.8882503725966094,0.8720474195599813,0.9241739911311356
Close Hand,1.68420796498289,1.76494577005905,1.7930751671358383,1.8519811128051322,1.91425438032658,2.0,2.0,2.0
Rest,0.16324971884304015,0.11492347746011197,0.1257866659384997,0.14208535615384638,0.21771210836330243,0.14137899764975864,0.24570385888355809,0.22162697012762592
Open Hand,0.8009791567783952,0.7785015247873648,0.8153116662884231,0.799147412595813,0.8350518153936018,0.8315081938920217,0.9137487812873532,0.8610680326365148
Open Hand,0.832698350173967,0.8839481808495447,0.8851481023276326,0.9119565895667313,0.9857006766174656,0.9888375121400708,1.0266791666501074,1.0578469049160004
Rest,0.054429969574446936,0.062012964635389245,0.088312559420191,0.05748160084446503,0.09968637216921562,0.11536766615001935,0.14660196919123092,0.15603505911444
Open Hand,0.4196343171957854,0.4524673680157407,0.4282645885817419,0.41692731575329656,0.39320314344067164,0.4374487426261479,0.46984397308543036,0.4256869226317399
Open Hand,0.46019218203960227,0.5337436853056384,0.4129914639367852,0.38357649250350784,0.4950306545950532,0.42106168131124244,0.4492752772562818,0.42949286263419456
Open Hand,0.4638109797479689,0.5145440744687995,0.46378037497600394,0.43645862072720615,0.47681643883975994,0.4416175477544639,0.4367600173922528,0.41645393130066577
Open Hand,0.8211918898725776,0.8832567094027165,0.8042651174650052,0.9302014791991339,0.9516761664484347,0.965053875611237,1.0626207033723478,1.0444200533182637
Open Hand,0.4296397527779214,0.4372085642060021,0.4018430243989457,0.42800701121581824,0.42449863301591656,0.47700366409166717,0.4783192458846586,0.44489663396689144
Open Hand,0.46249180972254966,0.41190922724308576,0.4918885848183644,0.45358086168331013,0.3894825098640212,0.44820299995792606,0.4598422259573017,0.4840477326502509
Close Hand,0.8689474543855092,0.857139981138875,0.8794974338577227,0.793047726770735,0.8454054283719764,0.8015653727154044,0.859684570616171,0.9074675561548794
Close Hand,1.475631408928189,1.476094637256125,1.6166617252994626,1.70489107752709,1.7343882260732353,1.6764804479680318,1.7442380035805005,1.818853642698781
Rest,0.0483835315295277,0.08331201350196277,0.12474804884103141,0.012358265165748276,0.028886371286746204,0.05879795871694583,0.11640086487924144,0.13127286542254116
Open Hand,0.42144606732054485,0.4162678684467964,0.4943206595009278,0.49803198200032817,0.41531127895444275,0.4838799581593853,0.4469564008537893,0.46189330010716506
Open Hand,0.4647801156693876,0.4873961723535504,0.45343006699347843,0.5318245791710258,0.4367686247893983,0.46134312278120165,0.42204179892874566,0.43769663426998473
Rest,0.14519095783503752,0.13868001835641874,0.15045212306241723,0.09793797818466235,0.15638347276296533,0.15683336396266656,0.13058714413462896,0.1827496960539109
Rest,0.15496977460934072,0.14711857329272832,0.13505441806543667,0.1423118770691271,0.13112047987564507,0.23266232431193457,0.14986162323180857,0.1670145762308554
Close Hand,0.8537716731036712,0.8291326354163777,0.843124987729784,0.9416360698253144,0.8563766395309239,0.8657585755963142,0.8253081772839373,0.8857025695750453
Close Hand,0.8481024589467838,0.8685911055289349,0.8516226026687397,0.8543611414960898,0.9103193764928404,0.8920605510863843,0.8527791335318501,0.8575058930777611
Rest,0.08488256991076326,0.09782629109169311,0.1251788921916685,0.17482620910547464,0.04102552682020854,0.15729423526595604,0.050074123598698894,0.05877232691649901
Rest,0.01669633217567771,0.12197778075948396,0.14641040555034923,0.04092112689769722,0.08442516832591057,0.10094773786714842,0.10559266097917816,0.05611107369892396
Open Hand,0.39973162035905013,0.5210630546765687,0.46066343246926394,0.46679308120180524,0.4030927065239133,0.4499590503847594,0.467823679454458,0.44115348083129513
Rest,0.16645217540527826,0.03714909912886162,0.023264213185774055,0.15080239566441697,0.0460613152632552,0.04944708715904432,0.11457452511055582,0.11692618256395663
Open Hand,0.4303885468509581,0.4625460851728369,0.41871852815969346,0.3710688554534085,0.46424954311228966,0.4681686049284888,0.44301288613628287,0.4098233993683497
Rest,0.10829384049342972,0.0956597019438707,0.12917878205149785,0.06057081052246173,0.028600516672830298,0.11817780107444277,0.08070674229522337,0.0707427153275835
Rest,0.132286466558742,0.11448055023010978,0.018921431983041036,0.06959891964475882,0.10245376364023329,0.08286393355341738,0.08136656551450203,0.0033498922108176534
Rest,0.06765333957338966,0.05204300896043697,0.0026045052051621304,0.11402104297382958,0.0415990186426035,0.07845628277106123,0.05753981183104742,0.10345433162095241
Rest,0.03879217568531098,0.06996437332858282,0.0211727336949273,0.08745011914254934,0.008507647031020138,0.09547029155991747,0.10880699393124162,0.11589278538353237
Rest,0.11786252360395633,0.11465367483769737,0.0036872693904859595,0.1700753597529887,0.12119834335071908,0.12817718317826254,0.08501212368277072,0.15422907748664774
Close Hand,0.8093899498914051,0.8504320910099149,0.8109963621432249,0.8155746826075616,0.8302914972881893,0.8666991838257815,0.8387292079976653,0.8273053656261058
Close Hand,0.8485738774763982,0.8803792977021891,0.8657930284932641,0.928042829031824,0.8937888318809263,0.9007126908662798,0.9480030077570014,0.8765354691621109
Close Hand,0.8243495715869994,0.8153585474990712,0.8928443902542311,0.8081442480104962,0.8431131203913862,0.8477023709299149,0.8862596315685073,0.8714993788808836
Close Hand,0.8640611897931674,0.8789143240278467,0.8305390938247079,0.8479209044264563,0.8906667297066305,0.8114033762956425,0.913164576868958,0.8031295758841148
Close Hand,1.6689458629323088,1.7804597550436603,1.8516125962569578,1.8535579076134763,1.9753715330059358,2.0,2.0,2.0
Close Hand,1.3948980021280797,1.5027631003238107,1.4895052568334077,1.5749483981340755,1.5794891249687313,1.6348269086498002,1.6032202756226175,1.7226897543769846
Rest,0.11518235073660257,0.16511582402013203,0.15052753660601037,0.14401208244962213,0.11677889955916218,0.1377940469276457,0.1448253145089405,0.13259835181652074
Rest,0.1960092979854105,0.1736671038253381,0.11988648525621727,0.2001127909656312,0.20236250004248918,0.22201175949450047,0.20054633321981255,0.21323239488762002
Close Hand,0.8162090162730847,0.7918652838847542,0.8786792142302678,0.8333954891621954,0.8207038221371638,0.8117153500545896,0.864806259115564,0.8981217699013788
Open Hand,0.5444467716142188,0.5871440359249963,0.5443178983799136,0.5758926080553095,0.5843572518588783,0.6490526475119966,0.6552057084058434,0.6464465561143845
Close Hand,1.6642998916584724,1.7635152174638709,1.8337505524079392,1.873137590214201,1.954841369548199,2.0,2.0,2.0
Close Hand,1.34430277400923,1.4002373584368955,1.408137910008748,1.5396876466463807,1.5428349312649847,1.6293233615499374,1.60185449409921,1.6291932817969172
